pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label
3NZR:C,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0
3NZR:D,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0
3O04:A,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,2,0,0,1,2,2,0,0,1,0
3O0P:A,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0
3O5C:A,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3O5C:B,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3O5C:C,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3O5C:D,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3O5V:A,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3O5V:B,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3OCU:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3OCV:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3OCW:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3OCX:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3OCY:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3OCZ:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3OD7:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3ODB:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3OJC:A,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0
3OJC:B,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0
3OJC:C,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0
3OJC:D,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0
3OKX:A,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3OKX:B,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3OOO:A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0
3OOO:B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0
3OOP:A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3OOU:A,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,1,0
3OXP:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3OXP:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3OYT:A,0,0,0,0,0,1,2,1,1,3,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0
3OYT:B,0,0,0,0,0,1,2,1,1,3,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0
3P3V:A,0,0,0,0,1,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3P3V:B,0,0,0,0,1,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3P41:A,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3PEB:A,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
3PF2:A,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3PFO:A,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3PFO:B,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3PG2:A,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3PG2:B,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3PHS:A,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3PNZ:A,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PNZ:B,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PNZ:C,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PNZ:D,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PNZ:E,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PNZ:F,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0
3PSA:A,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
3PSH:A,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
3PY5:A,0,0,0,0,0,1,0,0,2,0,2,2,1,0,0,1,0,0,0,3,0,0,1,1,0
3PY6:A,0,0,0,0,0,1,0,0,2,0,2,2,1,0,0,1,0,0,0,3,0,0,1,1,0
3PZS:A,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0
3PZS:B,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0
3Q12:A,2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3Q12:B,2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3Q12:C,2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3Q12:D,2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3Q1H:A,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3Q34:A,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3Q34:B,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3Q34:C,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3Q34:D,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3Q62:A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3Q62:B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:A,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:B,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:C,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:D,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:E,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:F,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:G,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q6A:H,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3Q9V:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3Q9V:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3QAO:A,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
3QFW:A,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3QFW:B,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3QH8:A,0,0,0,0,0,1,0,0,2,0,2,2,1,0,0,1,0,0,0,3,0,0,1,1,0
3QPB:A,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:B,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:C,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:D,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:E,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:F,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:G,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:H,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:I,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:J,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:K,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:L,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:M,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:N,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:O,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:P,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:Q,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QPB:R,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
3QRA:A,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3QRC:A,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3QRC:B,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3QTC:A,0,1,0,1,0,1,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,2,1,1,0
3QZ0:A,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3QZ0:B,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3QZX:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3R15:A,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3R15:B,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3R3U:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3U:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3U:C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3U:D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3V:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3V:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3W:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3W:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3X:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3X:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R3Y:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3Y:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3Z:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3Z:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3Z:C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R3Z:D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R40:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R40:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
3R41:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R41:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3R6A:A,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3R6A:B,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3RF0:A,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3RF0:B,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3RFT:A,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RFT:B,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RFT:C,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RFX:A,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RFX:B,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RFX:C,0,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0
3RG8:A,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:B,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:C,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:D,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:E,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:F,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:G,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RG8:H,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RGG:A,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RGG:B,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RGG:C,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RGG:D,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
3RJP:A,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,0,0,2,0
3RJU:A,1,0,2,0,0,3,0,1,0,3,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
3RPW:A,1,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
3RR4:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
3S44:A,0,0,1,0,0,3,1,2,0,0,0,2,3,0,0,2,0,0,1,1,0,1,0,1,0
3S6F:A,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3S7O:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3S7P:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3S7Q:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SF0:A,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3SG0:A,2,0,0,0,0,1,2,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0
3SM0:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
3SON:A,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3SON:B,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3SSA:A,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,4,1,1,1,1,2,0
3SSA:B,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,4,1,1,1,1,2,0
3T50:A,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3T50:B,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3T7V:A,0,0,0,0,0,2,1,1,1,3,0,0,1,0,0,1,1,0,1,3,0,1,0,0,0
3T95:A,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,3,0,0,1,0
3TBM:A,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3TBM:B,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3TCV:A,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3TCV:B,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3TGW:A,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,5,1,1,1,1,2,0
3TGW:B,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,5,1,1,1,1,2,0
3TIV:A,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,4,1,1,1,1,2,0
3TIV:B,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,4,1,1,1,1,2,0
3TJ4:A,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
3TJ4:B,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
3TLL:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
3TNL:A,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3TNL:B,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3TNL:C,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3TNL:D,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3TOT:A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3TOT:B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3TOU:A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3TOU:B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3TX6:A,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0
3TYP:A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3TYP:B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3U0E:A,0,1,0,0,0,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0
3U0F:A,0,1,0,0,0,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0
3U8V:A,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3U8V:B,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3U97:A,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3UF6:A,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3UF6:B,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3UK0:A,2,0,0,0,0,0,2,1,1,1,1,1,1,2,0,2,0,0,2,0,2,0,0,1,0
3UKJ:A,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0
3UNT:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
3UPL:A,0,0,0,0,0,1,2,1,0,1,2,1,1,0,0,1,0,2,1,0,3,0,1,0,0
3UPL:B,0,0,0,0,0,1,2,1,0,1,2,1,1,0,0,1,0,2,1,0,3,0,1,0,0
3UPS:A,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3UQ8:A,1,0,0,0,0,4,2,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0
3UUG:A,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0
3UUG:B,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0
3UVI:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
3VCX:A,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3VCX:B,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3VKZ:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3VL3:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3VL4:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3VMJ:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3VML:A,0,0,0,1,0,2,1,1,0,1,2,1,0,0,0,0,0,1,2,0,1,0,0,1,0
3VQV:A,0,1,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
3VZH:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3WI7:A,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3WI7:B,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3WNB:A,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,0,0,2,0,3,0,0,0,0
3WNC:A,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,0,0,2,0,3,0,0,0,0
3WND:A,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,0,0,2,0,3,0,0,0,0
3WUX:A,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,1,0,0,1,3,2,1,0,1,0
3WZV:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3WZW:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3WZX:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3WZY:A,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
3ZCN:A,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0
3ZCN:B,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0
3ZG9:A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3ZG9:B,0,0,0,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,3,3,3,2,0,0,0
3ZH5:A,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0
3ZH5:B,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0
3ZI8:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3ZJH:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJH:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJI:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJI:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJL:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJL:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJM:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJM:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJM:C,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJN:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
